SOURCE,award_id_piid,parent_award_agency_id,parent_award_agency_name,parent_award_id_piid,parent_award_modification_number,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,action_date,action_date_fiscal_year,period_of_performance_start_date,period_of_performance_current_end_date,period_of_performance_potential_end_date,solicitation_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,foreign_funding,recipient_name,recipient_parent_name,award_type,type_of_contract_pricing,award_description,action_type_code,action_type,solicitation_identifier,product_or_service_code,product_or_service_code_description,dod_claimant_program_code,dod_claimant_program_description,naics_code,naics_description,domestic_or_foreign_entity_code,epa_designated_product,country_of_product_or_service_origin_code,place_of_manufacture,subcontracting_plan_code,subcontracting_plan,extent_competed_code,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,fair_opportunity_limited_sources_code,fair_opportunity_limited_sources,other_than_full_and_open_competition_code,number_of_offers_received,commercial_item_acquisition_procedures_code,commercial_item_acquisition_procedures,fed_biz_opps_code,fed_biz_opps,clinger_cohen_act_planning,materials_supplies_articles_equipment_code,materials_supplies_articles_equipment,parent_award_type_code,parent_award_type,cost_or_pricing_data_code,cost_or_pricing_data,consolidated_contract_code,consolidated_contract,multi_year_contract_code,multi_year_contract,contingency_humanitarian_or_peacekeeping_operation_code,contingency_humanitarian_or_peacekeeping_operation,tribally_owned_firm,veteran_owned_business,service_disabled_veteran_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,contracting_officers_determination_of_business_size,contracting_officers_determination_of_business_size_code,us_federal_government,federal_agency,us_state_government,us_local_government,city_local_government,county_local_government,municipality_local_government,foreign_government,organizational_type,corporate_entity_not_tax_exempt,partnership_or_limited_liability_partnership,sole_proprietorship,international_organization,us_government_entity,educational_institution,manufacturer_of_goods,receives_contracts,receives_contracts_and_financial_assistance,airport_authority,council_of_governments,housing_authorities_public_tribal,interstate_entity,planning_commission,port_authority,transit_authority,subchapter_scorporation,limited_liability_corporation,foreign_owned,for_profit_organization,nonprofit_organization,other_not_for_profit_organization,the_ability_one_program,private_university_or_college,state_controlled_institution_of_higher_learning,dot_certified_disadvantage,self_certified_small_disadvantaged_business,small_disadvantaged_business,c8a_program_participant,historically_underutilized_business_zone_hubzone_firm,sba_certified_8a_joint_venture,last_modified_date,PALT,ninth
2020,M6700420P5039,NA,NA,NA,NA,11820,11820,11820,11820,24231,24231,3/30/2020,2020,2020-03-30T00:00:00Z,2021-03-31T00:00:00Z,2022-03-31T00:00:00Z,3/26/2020,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,M67004,COMMANDER,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,M94705,COMMANDING GENERAL,X,"BLACKWOOD ASSOCIATES, INC.",BLACKWOOD ASSOCIATES  INC.,PURCHASE ORDER,FIRM FIXED PRICE,SPLUNK SOFTWARE SUBSCRIPTION -,NA,NA,M6700420Q0042,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,S1,SERVICES,517911,TELECOMMUNICATIONS RESELLERS,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,F,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,WOMEN OWNED SMALL BUSINESS,NO PREFERENCE USED,NA,NA,NA,2,A,COMMERCIAL ITEM,X,NOT APPLICABLE,NO,X,NOT APPLICABLE,NA,NA,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-03-30T10:44:32Z,4,P
2020,H9240420F0220,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC73B,23,1107305.82,1692305.82,1107305.82,1692305.82,5634809.1,6219809.1,7/31/2020,2020,2020-07-31T00:00:00Z,2021-07-31T00:00:00Z,2025-07-31T00:00:00Z,7/20/2020,97,DEPARTMENT OF DEFENSE (DOD),97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),H92404,HQ USSOCOM,97,DEPARTMENT OF DEFENSE (DOD),97ZS,U.S. SPECIAL OPERATIONS COMMAND (USSOCOM),H92404,HQ USSOCOM,X,FOUR LLC,FOUR LLC,DELIVERY ORDER,FIRM FIXED PRICE,SOCOM SPLUNK ENTERPRISE SOFTWARE,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,541519,OTHER COMPUTER RELATED SERVICES,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,5,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PARTNERSHIP,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2020-07-31T12:26:21Z,11,F
2020,N6426720F0179,9700,DEPT OF DEFENSE,N6600120A0022,0,25388,25388,25388,25388,25388,25388,6/15/2020,2020,2020-06-15T00:00:00Z,2020-06-17T00:00:00Z,2020-06-17T00:00:00Z,6/4/2020,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N64267,NAVAL SURFACE WARFARE CENTER,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N64267,NAVAL SURFACE WARFARE CENTER,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,BPA CALL,FIRM FIXED PRICE,SPLUNK ENTERPRISE ANNUAL + ENTERPRISE SU,NA,NA,N6426720Q0179,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511210,SOFTWARE PUBLISHERS,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,NA,NA,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,ONE,ONLY ONE SOURCE - OTHER,NA,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,Y,YES,NO,X,NOT APPLICABLE,E,BPA,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-06-15T12:25:53Z,11,F
2020,36C10B20F0151,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD26B,2,11756315.17,11756315.17,11756315.17,11756315.17,37493956.77,37493956.77,5/19/2020,2020,2020-05-19T00:00:00Z,2021-05-18T00:00:00Z,2023-05-18T00:00:00Z,4/27/2020,36,DEPARTMENT OF VETERANS AFFAIRS (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C10B,TECHNOLOGY ACQUISITION CENTER,36,DEPARTMENT OF VETERANS AFFAIRS (VA),3600,"VETERANS AFFAIRS, DEPARTMENT OF",36C10B,TECHNOLOGY ACQUISITION CENTER,X,"THUNDERCAT TECHNOLOGY, LLC",THUNDERCAT TECHNOLOGY  LLC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK CLOUD SAAS LICENSES AND SUPPORT SERVICES,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,2,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,N,NO,D,NOT CONSOLIDATED,NA,NA,C,"PRESIDENTIAL ISSUED EMERGENCY DECLARATION, OR A MAJOR DISASTER DECLARATION",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-05-19T13:32:57Z,22,F
2020,20343020F00002,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SD01B,0,486315.57,1194211.32,486315.57,1194211.32,1743572.19,1902107.07,11/4/2019,2020,2019-11-04T00:00:00Z,2020-09-30T00:00:00Z,2022-09-30T00:00:00Z,10/18/2019,20,DEPARTMENT OF THE TREASURY (TREAS),2036,BUREAU OF THE FISCAL SERVICE,203430,ARC DIV PROC SVCS - CFPB,581,CONSUMER FINANCIAL PROTECTION BUREAU (CFPB),955F,CONSUMER FINANCIAL PROTECTION BUREAU,9531CB,CONSUMER FINANCE PROTECTION BUREAU,X,FEDBIZ IT SOLUTIONS LLC,FEDBIZ IT SOLUTIONS LLC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE LICENSE SUPPORT AND MAINTENANCE,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HUBZONE SET-ASIDE,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,3,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2020-11-12T10:07:03Z,17,F
2020,W9124P20F3441,4732,FEDERAL ACQUISITION SERVICE,GS35F0119Y,PW1534,36287.91,36287.91,36287.91,36287.91,36287.91,36287.91,8/10/2020,2020,2020-08-07T00:00:00Z,2020-08-27T00:00:00Z,2020-08-27T00:00:00Z,7/16/2020,97,DEPARTMENT OF DEFENSE (DOD),2100,DEPT OF THE ARMY,W9124P,W6QK ACC-RSA,97,DEPARTMENT OF DEFENSE (DOD),2100,DEPT OF THE ARMY,W80RA6,W1PL ACTV USA TMDE  USATA,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK LICENSE 50GB/DAY,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,A7,ELECTRONICS AND COMMUNICATION EQUIPMENT,511210,SOFTWARE PUBLISHERS,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,ONE,ONLY ONE SOURCE - OTHER,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,C,FSS,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-08-10T10:38:31Z,25,F
2020,19AQMM20F3321,4730,FEDERAL ACQUISITION SERVICE,GS02F0203V,PR0083,0,0,0,0,372031.32,0,9/15/2020,2020,2020-09-30T00:00:00Z,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,9/2/2020,19,DEPARTMENT OF STATE (DOS),1900,"STATE, DEPARTMENT OF",19AQMM,ACQUISITIONS - AQM MOMENTUM,19,DEPARTMENT OF STATE (DOS),1900,"STATE, DEPARTMENT OF",19XDS0,BUREAU OF DIPLOMATIC SECURITY,X,DILTEX INC,DILTEX INC,DELIVERY ORDER,FIRM FIXED PRICE,SPLUNK HARDWARE,NA,NA,NA,7050,INFORMATION TECHNOLOGY COMPONENTS,NA,NA,423420,OFFICE EQUIPMENT MERCHANT WHOLESALERS,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,CSA,COMPETITIVE SET ASIDE,NA,4,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,C,FSS,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2020-10-27T13:31:47Z,13,F
2020,2032H520F00426,4732,FEDERAL ACQUISITION SERVICE,GS35F0119Y,PW1534,349776,349776,349776,349776,349776,349776,7/15/2020,2020,2020-08-20T00:00:00Z,2021-08-19T00:00:00Z,2021-08-19T00:00:00Z,6/23/2020,20,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H5,NATIONAL OFFICE - PROCUREMENT OITA,20,DEPARTMENT OF THE TREASURY (TREAS),2050,INTERNAL REVENUE SERVICE,2032H9,CHIEF INFORMATION OFFICER,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,DELIVERY ORDER,FIRM FIXED PRICE,THE PURPOSE OF THIS FIRM FIXED PRICED DELIVERY ORDER IS TO PURCHASE BRAND NAME SPECIFIC SPLUNK PROFESSIONAL SERVICES.,NA,NA,NONE U&C SS,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,NA,NA,511210,SOFTWARE PUBLISHERS,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,B,PLAN NOT REQUIRED,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,ONE,ONLY ONE SOURCE - OTHER,NA,1,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,C,FSS,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-07-21T10:04:54Z,22,F
2020,15F06720F0001366,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNG15SC59B,21,1515575.78,1515575.78,1515575.78,1515575.78,1515575.78,1515575.78,5/8/2020,2020,2020-05-08T00:00:00Z,2020-08-14T00:00:00Z,2020-08-14T00:00:00Z,4/10/2020,15,DEPARTMENT OF JUSTICE (DOJ),1549,FEDERAL BUREAU OF INVESTIGATION,15F067,DIVISION 1200,15,DEPARTMENT OF JUSTICE (DOJ),1549,FEDERAL BUREAU OF INVESTIGATION,15F075,DIVISION 2000,X,"AFFIGENT, LLC",NANA REGIONAL CORPORATION  INC.,DELIVERY ORDER,FIRM FIXED PRICE,CRITICAL UNFUNDED. REFERENCE: ENTERPRISE SPLUNK EXPANSION W8YH,NA,NA,NA,7010,INFORMATION TECHNOLOGY EQUIPMENT SYSTEM CONFIGURATION,NA,NA,541519,OTHER COMPUTER RELATED SERVICES,A,NOT REQUIRED,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,D,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,2,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,A,GWAC,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2020-05-08T12:52:26Z,28,F
2020,FA872620F0056,9700,DEPT OF DEFENSE,N6600120A0022,0,1295370.06,1605742.39,1295370.06,1605742.39,1605742.39,1605742.39,3/31/2020,2020,2020-04-01T00:00:00Z,2021-03-31T00:00:00Z,2021-05-31T00:00:00Z,3/10/2020,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,FA8726,FA8726  AFLCMC HNK C3IN,97,DEPARTMENT OF DEFENSE (DOD),5700,DEPT OF THE AIR FORCE,F2BDCK,F2BDCK AFLCMC HN,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,BPA CALL,FIRM FIXED PRICE,SPLUNK FY20 2002B - PRODUCT SUPPORT,NA,NA,NA,7030,INFORMATION TECHNOLOGY SOFTWARE,A7,ELECTRONICS AND COMMUNICATION EQUIPMENT,511210,SOFTWARE PUBLISHERS,A,NOT REQUIRED,USA,MFG IN U.S.,NA,NA,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,ONE,ONLY ONE SOURCE - OTHER,NA,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,X,NOT APPLICABLE,NO,X,NOT APPLICABLE,E,BPA,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-04-01T11:43:51Z,21,F
2020,N6339420P0075,NA,NA,NA,NA,36113.86,36113.86,36113.86,36113.86,36113.86,36113.86,3/27/2020,2020,2020-03-27T00:00:00Z,2021-07-08T00:00:00Z,2021-07-08T00:00:00Z,1/31/2020,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N63394,COMMANDING OFFICER,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N63394,COMMANDING OFFICER,X,VCLOUD TECH INC.,VCLOUD TECH INC.,PURCHASE ORDER,FIRM FIXED PRICE,SPLUNK ENTERPRISE - STANDARD SUPPORT,NA,NA,N6339420T0017,7030,INFORMATION TECHNOLOGY SOFTWARE,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511120,PERIODICAL PUBLISHERS,A,MEETS REQUIREMENTS,USA,MFG IN U.S.,B,PLAN NOT REQUIRED,F,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,NA,NA,NA,8,A,COMMERCIAL ITEM,Y,YES,NO,X,NOT APPLICABLE,NA,NA,NA,NA,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,SMALL BUSINESS,S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2020-03-27T16:15:05Z,56,P
2020,HC108420F0180,9700,DEPT OF DEFENSE,N6600120A0022,0,221046.82,221046.82,221046.82,221046.82,884187.28,884187.28,5/21/2020,2020,2020-09-30T00:00:00Z,2021-09-29T00:00:00Z,2024-09-29T00:00:00Z,4/14/2020,97,DEPARTMENT OF DEFENSE (DOD),97AK,DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1084,IT CONTRACTING DIVISION - PL84,97,DEPARTMENT OF DEFENSE (DOD),1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,X,CARAHSOFT TECHNOLOGY CORP.,CARAHSOFT TECHNOLOGY CORPORATION,BPA CALL,FIRM FIXED PRICE,SPLUNK SERVICES,NA,NA,NA,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,C9E,ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,511210,SOFTWARE PUBLISHERS,A,NOT REQUIRED,USA,NOT A MANUFACTURED END PRODUCT,NA,NA,A,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NA,NO PREFERENCE USED,FAIR,FAIR OPPORTUNITY GIVEN,NA,1,D,COMMERCIAL ITEM PROCEDURES NOT USED,NA,NA,NO,X,NOT APPLICABLE,E,BPA,N,NO,D,NOT CONSOLIDATED,NA,NA,X,NOT APPLICABLE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTHER THAN SMALL BUSINESS,O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CORPORATE NOT TAX EXEMPT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-05-21T12:41:46Z,37,F
